title,text,category,content,word_count,char_count,content_clean
Versionamento semântico,Aplicando SemVer em APIs e artefatos para comunicação clara de mudanças.,DevOps,Versionamento semântico. Aplicando SemVer em APIs e artefatos para comunicação clara de mudanças.,13,97,versionamento semântico aplicando semver apis artefatos comunicação clara mudanças
Automação de testes no pipeline,"Executando testes unitários, integração e lint automaticamente a cada commit.",DevOps,"Automação de testes no pipeline. Executando testes unitários, integração e lint automaticamente a cada commit.",15,110,automação testes pipeline executando testes unitários integração lint automaticamente cada commit
GitHub Actions na prática,Criando workflows YAML para CI de aplicações Python e Java.,DevOps,GitHub Actions na prática. Criando workflows YAML para CI de aplicações Python e Java.,14,86,github actions prática criando workflows yaml aplicações python java
Container registry,Publicando e versionando imagens Docker em registries privados ou na nuvem.,DevOps,Container registry. Publicando e versionando imagens Docker em registries privados ou na nuvem.,13,95,container registry publicando versionando imagens docker registries privados nuvem
Rollback e recuperação,Estratégias de rollback rápido quando um deploy quebra a produção.,DevOps,Rollback e recuperação. Estratégias de rollback rápido quando um deploy quebra a produção.,13,90,rollback recuperação estratégias rollback rápido deploy quebra produção
Configuração por ambiente,"Gerenciando configs de dev, hml e prod com variáveis de ambiente e secrets.",DevOps,"Configuração por ambiente. Gerenciando configs de dev, hml e prod com variáveis de ambiente e secrets.",16,102,configuração ambiente gerenciando configs dev hml prod variáveis ambiente secrets
Cultura DevOps,"Colaboração entre dev e ops, automação e melhoria contínua de entregas.",DevOps,"Cultura DevOps. Colaboração entre dev e ops, automação e melhoria contínua de entregas.",13,87,cultura devops colaboração dev ops automação melhoria contínua entregas
GitOps na prática,Gerenciando deploys e infraestrutura através de repositórios Git como fonte da verdade.,DevOps,GitOps na prática. Gerenciando deploys e infraestrutura através de repositórios Git como fonte da verdade.,15,106,gitops prática gerenciando deploys infraestrutura através repositórios git fonte verdade
Pipeline de segurança (DevSecOps),"Incluindo SAST, DAST e scan de vulnerabilidades no pipeline de CI/CD.",DevOps,"Pipeline de segurança (DevSecOps). Incluindo SAST, DAST e scan de vulnerabilidades no pipeline de CI/CD.",15,104,pipeline segurança devsecops incluindo sast dast scan vulnerabilidades pipeline
Policy as Code,Validando configurações de infraestrutura e segurança com políticas automatizadas.,DevOps,Policy as Code. Validando configurações de infraestrutura e segurança com políticas automatizadas.,12,98,policy code validando configurações infraestrutura segurança políticas automatizadas
Blue-green deploy detalhado,Implementando blue-green deployments para reduzir downtime e risco em produções.,DevOps,Blue-green deploy detalhado. Implementando blue-green deployments para reduzir downtime e risco em produções.,13,109,blue green deploy detalhado implementando blue green deployments reduzir downtime risco produções
Canary releases,Liberando novas versões para uma pequena porcentagem de usuários antes do rollout total.,DevOps,Canary releases. Liberando novas versões para uma pequena porcentagem de usuários antes do rollout total.,15,105,canary releases liberando novas versões pequena porcentagem usuários antes rollout total
Infraestrutura efêmera,Ambientes temporários de teste criados e destruídos automaticamente por pipelines.,DevOps,Infraestrutura efêmera. Ambientes temporários de teste criados e destruídos automaticamente por pipelines.,12,106,infraestrutura efêmera ambientes temporários teste criados destruídos automaticamente pipelines
"SLIs, SLOs e SLAs",Definindo indicadores e objetivos de nível de serviço para aplicações em produção.,DevOps,"SLIs, SLOs e SLAs. Definindo indicadores e objetivos de nível de serviço para aplicações em produção.",16,101,slis slos slas definindo indicadores objetivos nível serviço aplicações produção
ChatOps,Operando deploys e incidentes a partir de ferramentas de chat e automações.,DevOps,ChatOps. Operando deploys e incidentes a partir de ferramentas de chat e automações.,13,84,chatops operando deploys incidentes partir ferramentas chat automações
Immutable artifacts,Gerando artefatos imutáveis versionados para deploys reproduzíveis.,DevOps,Immutable artifacts. Gerando artefatos imutáveis versionados para deploys reproduzíveis.,9,88,immutable artifacts gerando artefatos imutáveis versionados deploys reproduzíveis
Post-mortems sem culpa,Cultura de aprendizado com análises de incidentes focadas em melhoria de processos.,DevOps,Post-mortems sem culpa. Cultura de aprendizado com análises de incidentes focadas em melhoria de processos.,15,107,post mortems culpa cultura aprendizado análises incidentes focadas melhoria processos
Configuração de ambientes com variáveis,12-factor app: configuração via environment variables e secrets.,DevOps,Configuração de ambientes com variáveis. 12-factor app: configuração via environment variables e secrets.,13,105,configuração ambientes variáveis factor app configuração via environment variables secrets
Scan de imagens Docker,Detectando vulnerabilidades em imagens de containers antes do deploy.,DevOps,Scan de imagens Docker. Detectando vulnerabilidades em imagens de containers antes do deploy.,13,93,scan imagens docker detectando vulnerabilidades imagens containers antes deploy
Progressive delivery,"Técnicas de entrega progressiva: feature flags, canary e A/B testing em produção.",DevOps,"Progressive delivery. Técnicas de entrega progressiva: feature flags, canary e A/B testing em produção.",14,103,progressive delivery técnicas entrega progressiva feature flags canary testing produção
Backup de configurações de pipeline,Versionando workflows de CI/CD e scripts de automação no repositório.,DevOps,Backup de configurações de pipeline. Versionando workflows de CI/CD e scripts de automação no repositório.,15,106,backup configurações pipeline versionando workflows scripts automação repositório
Métricas de DevOps (DORA),"Frequency de deploy, lead time, MTTR e change failure rate como indicadores de performance.",DevOps,"Métricas de DevOps (DORA). Frequency de deploy, lead time, MTTR e change failure rate como indicadores de performance.",18,118,métricas devops dora frequency deploy lead time mttr change failure rate indicadores performance
PostgreSQL avançado,"Consultas complexas, índices, window functions, CTEs e otimização de performance em PostgreSQL.",Databases,"PostgreSQL avançado. Consultas complexas, índices, window functions, CTEs e otimização de performance em PostgreSQL.",14,116,postgresql avançado consultas complexas índices window functions ctes otimização performance postgresql
MongoDB para iniciantes,"Banco de dados NoSQL orientado a documentos com MongoDB. Collections, documents e queries.",Databases,"MongoDB para iniciantes. Banco de dados NoSQL orientado a documentos com MongoDB. Collections, documents e queries.",16,115,mongodb iniciantes banco dados nosql orientado documentos mongodb collections documents queries
SQL fundamentals,"Comandos essenciais de SQL: SELECT, JOIN, GROUP BY, HAVING, INSERT, UPDATE e DELETE.",Databases,"SQL fundamentals. Comandos essenciais de SQL: SELECT, JOIN, GROUP BY, HAVING, INSERT, UPDATE e DELETE.",15,102,sql fundamentals comandos essenciais sql select join group insert update delete
Oracle Database e PL/SQL,"Introdução ao Oracle Database, schemas, e programação procedural com PL/SQL.",Databases,"Oracle Database e PL/SQL. Introdução ao Oracle Database, schemas, e programação procedural com PL/SQL.",14,102,oracle database sql introdução oracle database schemas programação procedural sql
Modelagem de dados relacional,"Normalização, chaves primárias, estrangeiras e relacionamentos em bancos relacionais.",Databases,"Modelagem de dados relacional. Normalização, chaves primárias, estrangeiras e relacionamentos em bancos relacionais.",13,116,modelagem dados relacional normalização chaves primárias estrangeiras relacionamentos bancos relacionais
Índices e performance de queries,Como índices B-tree funcionam e quando criá-los para acelerar consultas SQL.,Databases,Índices e performance de queries. Como índices B-tree funcionam e quando criá-los para acelerar consultas SQL.,16,110,índices performance queries índices tree funcionam criá los acelerar consultas sql
Redis como cache,"Usando Redis como banco em memória para cache, sessões e filas de mensagens.",Databases,"Redis como cache. Usando Redis como banco em memória para cache, sessões e filas de mensagens.",16,94,redis cache usando redis banco memória cache sessões filas mensagens
Transações e ACID,"Propriedades ACID, níveis de isolamento e controle de concorrência em bancos relacionais.",Databases,"Transações e ACID. Propriedades ACID, níveis de isolamento e controle de concorrência em bancos relacionais.",15,108,transações acid propriedades acid níveis isolamento controle concorrência bancos relacionais
Migrações de banco de dados,"Versionando o schema do banco com Flyway, Liquibase ou Alembic.",Databases,"Migrações de banco de dados. Versionando o schema do banco com Flyway, Liquibase ou Alembic.",15,92,migrações banco dados versionando schema banco flyway liquibase alembic
SQL vs NoSQL,"Quando escolher bancos relacionais ou NoSQL (documentos, chave-valor, grafos).",Databases,"SQL vs NoSQL. Quando escolher bancos relacionais ou NoSQL (documentos, chave-valor, grafos).",12,92,sql nosql escolher bancos relacionais nosql documentos chave valor grafos
Joins na prática,"INNER JOIN, LEFT JOIN, RIGHT JOIN, FULL JOIN e quando usar cada tipo.",Databases,"Joins na prática. INNER JOIN, LEFT JOIN, RIGHT JOIN, FULL JOIN e quando usar cada tipo.",16,87,joins prática inner join left join right join full join usar cada tipo
Backup e recuperação,"Estratégias de backup, point-in-time recovery e alta disponibilidade em bancos de dados.",Databases,"Backup e recuperação. Estratégias de backup, point-in-time recovery e alta disponibilidade em bancos de dados.",15,110,backup recuperação estratégias backup point time recovery alta disponibilidade bancos dados
Normalização de banco de dados,"1FN, 2FN e 3FN: organizando tabelas para reduzir redundância e inconsistências.",Databases,"Normalização de banco de dados. 1FN, 2FN e 3FN: organizando tabelas para reduzir redundância e inconsistências.",16,111,normalização banco dados organizando tabelas reduzir redundância inconsistências
Índices no PostgreSQL,"Tipos de índices, quando criar e impacto em consultas e escritas.",Databases,"Índices no PostgreSQL. Tipos de índices, quando criar e impacto em consultas e escritas.",14,88,índices postgresql tipos índices criar impacto consultas escritas
Transactions e isolation levels,"Read committed, repeatable read e serializable: efeitos na concorrência.",Databases,"Transactions e isolation levels. Read committed, repeatable read e serializable: efeitos na concorrência.",13,105,transactions isolation levels read committed repeatable read serializable efeitos concorrência
MongoDB queries avançadas,"Filtros, projeções, aggregations e índices em bancos NoSQL documentais.",Databases,"MongoDB queries avançadas. Filtros, projeções, aggregations e índices em bancos NoSQL documentais.",12,98,mongodb queries avançadas filtros projeções aggregations índices bancos nosql documentais
Relacionamentos N:N,Modelando tabelas associativas e joins em relacionamentos muitos-para-muitos.,Databases,Relacionamentos N:N. Modelando tabelas associativas e joins em relacionamentos muitos-para-muitos.,10,98,relacionamentos modelando tabelas associativas joins relacionamentos muitos muitos
Migration tools,"Controlando evolução do schema com Flyway, Liquibase ou Alembic.",Databases,"Migration tools. Controlando evolução do schema com Flyway, Liquibase ou Alembic.",11,81,migration tools controlando evolução schema flyway liquibase alembic
Query optimization,Lendo planos de execução e otimizando consultas SQL lentas.,Databases,Query optimization. Lendo planos de execução e otimizando consultas SQL lentas.,11,79,query optimization lendo planos execução otimizando consultas sql lentas
Redis estruturas de dados,"Strings, hashes, lists, sets e sorted sets: quando usar cada estrutura no Redis.",Databases,"Redis estruturas de dados. Strings, hashes, lists, sets e sorted sets: quando usar cada estrutura no Redis.",17,107,redis estruturas dados strings hashes lists sets sorted sets usar cada estrutura redis
Backup de bancos relacionais,"Dump lógicos, backups físicos e estratégias de retenção.",Databases,"Backup de bancos relacionais. Dump lógicos, backups físicos e estratégias de retenção.",12,86,backup bancos relacionais dump lógicos backups físicos estratégias retenção
Connection pooling,Gerenciando pools de conexão para melhorar performance e estabilidade de APIs.,Databases,Connection pooling. Gerenciando pools de conexão para melhorar performance e estabilidade de APIs.,13,98,connection pooling gerenciando pools conexão melhorar performance estabilidade apis
SQL window functions,"ROW_NUMBER, RANK, LAG, LEAD e partições em análises com SQL.",Databases,"SQL window functions. ROW_NUMBER, RANK, LAG, LEAD e partições em análises com SQL.",13,82,sql window functions row number rank lag lead partições análises sql
Modelagem para OLTP vs OLAP,Diferenças de modelagem entre sistemas transacionais e analíticos.,Databases,Modelagem para OLTP vs OLAP. Diferenças de modelagem entre sistemas transacionais e analíticos.,13,95,modelagem oltp olap diferenças modelagem sistemas transacionais analíticos
Constraints e integridade,"Primary key, foreign key, unique, check e not null na prática.",Databases,"Constraints e integridade. Primary key, foreign key, unique, check e not null na prática.",14,89,constraints integridade primary key foreign key unique check null prática
NoSQL quando usar,"Casos de uso ideais para documentos, chave-valor, colunas e grafos.",Databases,"NoSQL quando usar. Casos de uso ideais para documentos, chave-valor, colunas e grafos.",13,86,nosql usar casos uso ideais documentos chave valor colunas grafos
Oracle PL/SQL básico,"Blocos anônimos, procedures, functions e tratamento de exceções em PL/SQL.",Databases,"Oracle PL/SQL básico. Blocos anônimos, procedures, functions e tratamento de exceções em PL/SQL.",13,96,oracle sql básico blocos anônimos procedures functions tratamento exceções sql
Modelagem dimensional,Fatos e dimensões para Data Warehouses e análises OLAP.,Databases,Modelagem dimensional. Fatos e dimensões para Data Warehouses e análises OLAP.,11,78,modelagem dimensional fatos dimensões data warehouses análises olap
Star schema e Snowflake schema,Diferenças entre esquemas estrela e floco de neve na modelagem analítica.,Databases,Star schema e Snowflake schema. Diferenças entre esquemas estrela e floco de neve na modelagem analítica.,16,105,star schema snowflake schema diferenças esquemas estrela floco neve modelagem analítica
Particionamento de tabelas,"Particionamento por range, lista e hash para melhorar performance em grandes volumes.",Databases,"Particionamento de tabelas. Particionamento por range, lista e hash para melhorar performance em grandes volumes.",15,113,particionamento tabelas particionamento range lista hash melhorar performance grandes volumes
Replicação de bancos de dados,Replicação síncrona e assíncrona para alta disponibilidade e leitura escalável.,Databases,Replicação de bancos de dados. Replicação síncrona e assíncrona para alta disponibilidade e leitura escalável.,15,110,replicação bancos dados replicação síncrona assíncrona alta disponibilidade leitura escalável
Sharding,Distribuindo dados entre múltiplos nós para escalar bancos horizontalmente.,Databases,Sharding. Distribuindo dados entre múltiplos nós para escalar bancos horizontalmente.,10,85,sharding distribuindo dados múltiplos escalar bancos horizontalmente
EXPLAIN ANALYZE na prática,Lendo planos de execução para identificar gargalos em consultas SQL.,Databases,EXPLAIN ANALYZE na prática. Lendo planos de execução para identificar gargalos em consultas SQL.,14,96,explain analyze prática lendo planos execução identificar gargalos consultas sql
Materialized views,Pré-computando resultados complexos com views materializadas e estratégias de refresh.,Databases,Materialized views. Pré-computando resultados complexos com views materializadas e estratégias de refresh.,12,106,materialized views pré computando resultados complexos views materializadas estratégias refresh
Full-text search em bancos,Implementando busca textual com recursos nativos de PostgreSQL e outros SGBDs.,Databases,Full-text search em bancos. Implementando busca textual com recursos nativos de PostgreSQL e outros SGBDs.,15,106,full text search bancos implementando busca textual recursos nativos postgresql outros sgbds
JSON em bancos relacionais,Armazenando e consultando JSON/JSONB no PostgreSQL e Oracle.,Databases,JSON em bancos relacionais. Armazenando e consultando JSON/JSONB no PostgreSQL e Oracle.,12,88,json bancos relacionais armazenando consultando json jsonb postgresql oracle
Migração de dados entre bancos,"Estratégias e ferramentas para migrar dados entre PostgreSQL, MySQL e Oracle.",Databases,"Migração de dados entre bancos. Estratégias e ferramentas para migrar dados entre PostgreSQL, MySQL e Oracle.",16,109,migração dados bancos estratégias ferramentas migrar dados postgresql mysql oracle
Connection leaks,Detectando e prevenindo vazamentos de conexão em aplicações que usam bancos de dados.,Databases,Connection leaks. Detectando e prevenindo vazamentos de conexão em aplicações que usam bancos de dados.,15,103,connection leaks detectando prevenindo vazamentos conexão aplicações usam bancos dados
Read replicas,Escalando leituras com réplicas e cuidados com consistência eventual.,Databases,Read replicas. Escalando leituras com réplicas e cuidados com consistência eventual.,11,84,read replicas escalando leituras réplicas cuidados consistência eventual
Constraints de integridade referencial,"ON DELETE CASCADE, SET NULL e restrições para manter consistência entre tabelas.",Databases,"Constraints de integridade referencial. ON DELETE CASCADE, SET NULL e restrições para manter consistência entre tabelas.",16,120,constraints integridade referencial delete cascade set null restrições manter consistência tabelas
Tuning de parâmetros de banco,"Ajustes básicos de memória, conexões e checkpoints para melhor performance.",Databases,"Tuning de parâmetros de banco. Ajustes básicos de memória, conexões e checkpoints para melhor performance.",15,106,tuning parâmetros banco ajustes básicos memória conexões checkpoints melhor performance
Auditoria em bancos de dados,Registrando quem alterou o quê e quando com triggers e recursos nativos de auditoria.,Databases,Auditoria em bancos de dados. Registrando quem alterou o quê e quando com triggers e recursos nativos de auditoria.,19,115,auditoria bancos dados registrando alterou quê triggers recursos nativos auditoria
